TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionTime,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AmountBalance,TransactionPreviousDifferenceDays
TX002077,AC00236,325.03,11-01-2023,17:04:00,Debit,Jacksonville,D000289,111.226.226.202,M098,Branch,60,Doctor,106,1,13521.76,0.024037551,662.6290394
TX002078,AC00144,125.83,29-05-2023,17:14:00,Debit,Los Angeles,D000608,113.137.153.101,M001,ATM,57,Retired,138,1,6109.86,0.02059458,524.6232292
TX002079,AC00256,506.83,24-04-2023,17:27:00,Debit,Indianapolis,D000410,116.43.88.219,M064,Branch,37,Engineer,45,1,9975.79,0.050806001,559.611331
TX002080,AC00054,738.94,09-10-2023,18:54:00,Debit,Philadelphia,D000165,44.67.137.125,M085,Branch,41,Doctor,173,1,13856.18,0.053329273,391.5517361
TX002081,AC00492,180.36,30-05-2023,16:12:00,Credit,Oklahoma City,D000451,184.185.209.72,M021,Online,33,Engineer,55,1,9905.23,0.018208563,523.6628472
TX002082,AC00498,225.1,11-12-2023,17:28:00,Debit,Boston,D000047,217.82.46.37,M082,ATM,28,Student,35,1,1547.71,0.145440683,328.61
TX002083,AC00005,359.51,30-11-2023,18:08:00,Debit,Charlotte,D000144,32.169.88.41,M010,Online,79,Retired,157,1,7153.72,0.050254972,339.585787
TX002084,AC00204,720.46,07-12-2023,16:10:00,Debit,Tucson,D000280,19.20.13.234,M068,Branch,54,Retired,44,1,3101.54,0.232291055,332.6652199
TX002085,AC00428,1116.57,23-02-2023,16:54:00,Debit,Tucson,D000204,135.73.131.111,M005,ATM,56,Retired,104,1,1393.14,0.801477238,619.6340856
TX002086,AC00019,291.46,08-02-2023,16:29:00,Debit,Miami,D000665,149.84.108.18,M046,ATM,57,Retired,135,1,7142.53,0.040806269,634.6528588
TX002087,AC00029,1192.95,04-12-2023,18:30:00,Debit,Las Vegas,D000227,71.93.189.160,M068,Branch,23,Student,73,1,325.15,3.668922036,335.5680671
TX002088,AC00449,98.24,10-04-2023,17:58:00,Debit,Mesa,D000005,193.190.29.63,M031,Online,28,Student,148,1,580.66,0.169186787,573.5904167
TX002089,AC00213,100.48,17-02-2023,16:53:00,Credit,Milwaukee,D000139,136.172.149.77,M100,Branch,18,Student,104,1,6149.81,0.016338716,625.638044
TX002090,AC00076,45.9,04-07-2023,18:55:00,Debit,Columbus,D000565,221.169.49.152,M002,Branch,56,Engineer,264,1,5698.25,0.008055105,488.5498611
TX002091,AC00442,258.21,27-11-2023,17:19:00,Debit,San Antonio,D000530,68.254.244.208,M014,Online,39,Doctor,225,1,9562.41,0.027002607,342.6185185
TX002092,AC00228,1079.11,05-05-2023,16:42:00,Debit,Las Vegas,D000203,209.214.250.164,M042,Online,53,Engineer,211,1,2038.31,0.529414073,548.6425463
TX002093,AC00081,287.51,22-05-2023,16:57:00,Debit,El Paso,D000698,189.20.224.220,M016,Online,22,Student,255,1,187.65,1.532160938,531.6325
TX002094,AC00072,501.3,22-05-2023,18:27:00,Credit,San Antonio,D000428,197.187.216.106,M020,Online,26,Engineer,146,1,8520.08,0.058837476,531.5697917
TX002095,AC00261,26.1,17-02-2023,16:21:00,Debit,Mesa,D000353,77.92.193.22,M001,ATM,27,Student,32,1,1435.72,0.018179032,625.6568056
TX002096,AC00082,436.77,28-09-2023,16:14:00,Debit,Jacksonville,D000281,48.31.196.24,M075,ATM,20,Student,176,1,825.69,0.528975766,402.6627546
TX002097,AC00334,292.38,15-05-2023,16:49:00,Debit,Baltimore,D000687,3.11.254.2,M001,ATM,68,Doctor,224,1,5803.89,0.050376558,538.639213
TX002098,AC00251,1026.46,21-06-2023,16:40:00,Debit,Philadelphia,D000292,131.41.45.13,M009,Branch,53,Retired,165,1,3134.47,0.32747482,501.643831
TX002099,AC00481,25.29,27-07-2023,18:34:00,Debit,Miami,D000111,41.82.55.163,M005,Online,50,Engineer,125,1,5374.69,0.004705388,465.5641782
TX002100,AC00239,123.35,11-08-2023,17:00:00,Credit,Baltimore,D000170,172.111.76.65,M070,Online,31,Doctor,10,1,6852.16,0.018001623,450.6312731
TX002101,AC00394,139.52,22-09-2023,18:02:00,Debit,Portland,D000504,216.79.134.201,M025,Branch,23,Student,31,1,1570.22,0.088853791,408.5870139
TX002102,AC00374,51.2,13-03-2023,18:45:00,Debit,Tucson,D000105,21.97.154.92,M066,Online,18,Student,83,1,730.6,0.070079387,601.5562153
TX002103,AC00054,122.85,29-11-2023,17:38:00,Credit,Seattle,D000392,210.98.198.143,M069,Online,47,Doctor,127,3,13185.39,0.009317131,340.6028588
TX002104,AC00281,161.38,09-11-2023,16:06:00,Credit,Colorado Springs,D000690,71.93.189.160,M019,Online,24,Student,101,1,3900.34,0.04137588,360.6698843
TX002105,AC00140,2.51,17-04-2023,16:04:00,Debit,Baltimore,D000539,46.150.175.171,M099,Online,63,Retired,32,1,4891.56,0.000513129,566.6715394
TX002106,AC00058,22.62,10-05-2023,16:35:00,Debit,Virginia Beach,D000032,197.187.216.106,M075,ATM,64,Doctor,102,1,7682,0.002944546,543.6501736
TX002107,AC00066,126.83,20-02-2023,16:40:00,Debit,Austin,D000593,21.122.39.207,M007,Branch,57,Retired,39,1,6100.98,0.020788463,622.6459028
TX002108,AC00190,46.6,30-08-2023,17:54:00,Debit,Detroit,D000029,147.227.81.224,M060,Online,55,Doctor,68,1,1562.9,0.029816367,431.5912963
TX002109,AC00452,243.8,03-01-2023,16:42:00,Debit,San Francisco,D000550,64.15.0.66,M016,Branch,57,Doctor,48,1,13732.81,0.017753104,670.6440741
TX002110,AC00099,231.51,28-08-2023,17:22:00,Credit,Oklahoma City,D000380,205.69.66.135,M008,Branch,60,Retired,96,1,5790.7,0.039979622,433.6179745
TX002111,AC00126,175.05,02-01-2023,17:05:00,Debit,San Francisco,D000299,24.129.74.189,M068,Online,39,Engineer,34,1,1447.35,0.120945176,671.6270023
TX002112,AC00021,762.74,02-05-2023,17:24:00,Debit,Los Angeles,D000196,8.136.178.116,M053,ATM,64,Doctor,244,1,207.1,3.682955094,551.6123264
TX002113,AC00353,34.03,22-05-2023,17:09:00,Debit,Los Angeles,D000133,141.241.241.128,M016,Branch,57,Engineer,38,1,3077.2,0.011058755,531.6253356
TX002114,AC00482,15.95,14-03-2023,17:10:00,Debit,Raleigh,D000669,190.92.63.219,M048,Branch,25,Student,52,1,1983,0.008043369,600.6261458
TX002115,AC00427,926.53,24-11-2023,17:24:00,Debit,Milwaukee,D000294,147.125.143.41,M064,ATM,57,Engineer,107,1,3120.1,0.296955226,345.6125
TX002116,AC00430,101.51,23-03-2023,16:17:00,Credit,Tucson,D000055,28.149.72.129,M042,Online,46,Engineer,199,1,3052.47,0.033255036,591.6625347
TX002117,AC00043,309.42,18-10-2023,16:51:00,Debit,Fresno,D000395,214.32.109.197,M089,Branch,27,Engineer,42,1,8564.46,0.036128372,382.6380787
TX002118,AC00186,257.6,18-12-2023,16:30:00,Credit,Fort Worth,D000576,40.244.94.218,M004,Online,59,Retired,293,1,7950.74,0.0323995,321.6522106
TX002119,AC00248,746.78,27-11-2023,16:29:00,Credit,Mesa,D000243,112.66.191.48,M001,Branch,21,Student,64,1,1699.81,0.439331455,342.651713
TX002120,AC00069,82.01,25-12-2023,17:27:00,Credit,Sacramento,D000447,210.98.198.143,M097,Branch,23,Student,156,1,287.46,0.285291867,314.6106134
TX002121,AC00002,476.99,10-01-2023,16:00:00,Debit,San Diego,D000594,113.137.153.101,M022,Online,23,Student,187,1,1154.48,0.413164368,663.6733565
TX002122,AC00090,320.11,31-08-2023,16:26:00,Debit,El Paso,D000614,85.240.254.83,M025,Branch,23,Student,130,1,4076.48,0.078526081,430.6534838
TX002123,AC00210,333.39,11-09-2023,16:36:00,Debit,Philadelphia,D000244,10.144.131.89,M015,ATM,68,Doctor,35,1,10628.59,0.031367284,419.6469676
TX002124,AC00014,10.3,07-12-2023,16:59:00,Debit,Fresno,D000494,150.231.20.169,M022,ATM,47,Engineer,197,1,7801.32,0.001320289,332.6327083
TX002125,AC00039,737.46,03-01-2023,16:28:00,Credit,Albuquerque,D000443,202.194.199.70,M037,Branch,53,Doctor,75,4,634.16,1.162892645,670.6524769
TX002126,AC00021,416.55,05-05-2023,17:31:00,Debit,Oklahoma City,D000430,188.205.152.176,M038,Online,33,Engineer,73,1,922.96,0.451319667,548.6079514
TX002127,AC00242,84.91,16-10-2023,18:38:00,Debit,Raleigh,D000667,141.201.46.191,M034,Online,18,Student,68,1,1671.86,0.050787745,384.5616204
TX002128,AC00413,98.95,29-12-2023,17:37:00,Debit,Mesa,D000432,112.196.12.19,M084,Branch,75,Retired,73,1,5670.82,0.017448976,310.6043403
TX002129,AC00082,18.14,17-02-2023,18:46:00,Credit,Milwaukee,D000579,99.205.173.118,M097,ATM,58,Retired,48,1,6020.85,0.003012864,625.5584375
TX002130,AC00304,1154.79,02-08-2023,17:52:00,Debit,Columbus,D000585,97.4.209.133,M006,ATM,51,Doctor,108,1,6180.3,0.186850153,459.5965278
TX002131,AC00098,215.13,05-01-2023,16:02:00,Debit,Charlotte,D000606,161.168.126.136,M016,Online,46,Engineer,114,1,3956.69,0.054371204,668.6705324
TX002132,AC00372,218.57,16-10-2023,16:30:00,Credit,Memphis,D000095,110.64.1.201,M004,Branch,62,Doctor,102,1,13869.86,0.015758631,384.651169
TX002133,AC00274,341.88,14-06-2023,16:34:00,Debit,Austin,D000321,3.11.254.2,M053,ATM,43,Engineer,89,1,4159.52,0.082192176,508.6501968
TX002134,AC00080,691.92,10-07-2023,16:37:00,Debit,Boston,D000187,163.58.140.206,M010,Online,19,Student,61,1,1084.65,0.637920066,482.6492477
TX002135,AC00064,50.43,10-07-2023,16:06:00,Debit,San Jose,D000043,161.195.172.148,M057,Branch,32,Doctor,51,1,9794.26,0.005148934,482.6685417
TX002136,AC00241,440.43,21-09-2023,17:41:00,Debit,Colorado Springs,D000614,111.226.226.202,M015,Branch,78,Retired,23,1,5123.24,0.085967083,409.6015972
TX002137,AC00055,299.03,19-01-2023,17:27:00,Debit,Columbus,D000383,193.221.15.59,M018,Branch,39,Engineer,52,1,1381.28,0.216487606,654.613206
TX002138,AC00215,1.98,25-12-2023,17:41:00,Debit,Seattle,D000690,45.241.13.208,M074,ATM,66,Doctor,170,1,11619.1,0.000170409,314.6036343
TX002139,AC00037,173.45,25-12-2023,16:25:00,Debit,Philadelphia,D000053,136.250.159.93,M066,ATM,31,Engineer,161,1,9077.62,0.019107431,314.6537963
TX002140,AC00325,438.76,13-02-2023,16:48:00,Debit,San Antonio,D000074,182.84.41.229,M072,Branch,22,Student,73,1,1824.19,0.240523191,629.640544
TX002141,AC00394,519.62,23-11-2023,17:42:00,Credit,Washington,D000046,51.250.46.149,M026,Online,71,Retired,40,1,4159.33,0.124928775,346.6003009
TX002142,AC00164,738.68,07-03-2023,16:36:00,Debit,Chicago,D000369,197.23.128.119,M096,Online,50,Doctor,124,1,14352.33,0.051467601,607.6496759
TX002143,AC00096,151.14,01-06-2023,16:18:00,Debit,Memphis,D000142,143.212.47.226,M004,Online,64,Retired,38,1,2156.54,0.070084487,521.6617014
TX002144,AC00402,75.77,07-08-2023,17:48:00,Debit,Charlotte,D000172,218.83.2.94,M090,Branch,51,Engineer,148,1,8361.7,0.009061554,454.5981019
TX002145,AC00077,444.52,04-04-2023,16:11:00,Debit,Louisville,D000540,214.67.148.245,M026,Online,27,Engineer,17,1,5424.6,0.081945213,579.6634722
TX002146,AC00116,5.29,08-03-2023,18:51:00,Debit,Indianapolis,D000479,23.92.205.75,M062,Online,52,Doctor,276,1,11263.89,0.000469642,606.553669
TX002147,AC00145,97.63,15-05-2023,16:05:00,Credit,Milwaukee,D000236,101.90.40.193,M023,Online,48,Doctor,127,1,12467.31,0.007830879,538.6708796
TX002148,AC00457,256.95,04-05-2023,16:37:00,Debit,San Diego,D000672,49.172.82.247,M047,Branch,26,Engineer,71,1,2531.24,0.101511512,549.6464005
TX002149,AC00021,734.86,08-12-2023,16:36:00,Credit,Boston,D000198,134.140.85.231,M075,Branch,48,Engineer,290,1,6242.03,0.117727726,331.6474421
TX002150,AC00110,1250.94,28-02-2023,17:45:00,Debit,Columbus,D000282,35.67.21.23,M054,ATM,36,Doctor,107,2,11565.97,0.108156947,614.5996181
TX002151,AC00284,84.28,12-06-2023,17:09:00,Debit,Memphis,D000413,66.23.166.248,M087,Branch,39,Doctor,142,1,13586.06,0.006203417,510.6238773
TX002152,AC00012,927.45,07-08-2023,18:52:00,Debit,Austin,D000210,176.96.83.253,M027,ATM,24,Student,95,1,1161.84,0.798259657,454.5517477
TX002153,AC00065,202.49,28-12-2023,16:30:00,Credit,Virginia Beach,D000171,93.52.44.101,M050,ATM,48,Engineer,69,1,7447.1,0.02719045,311.6513426
TX002154,AC00439,154.99,28-08-2023,17:07:00,Debit,Mesa,D000582,82.51.236.134,M025,Branch,25,Student,53,1,1419.31,0.10920095,433.6256713
TX002155,AC00157,481.53,12-09-2023,17:21:00,Debit,Atlanta,D000142,221.169.49.152,M087,Branch,58,Retired,277,1,6142.54,0.078392652,418.618125
TX002156,AC00013,172.92,28-08-2023,16:56:00,Debit,Miami,D000519,214.67.148.245,M052,Online,20,Student,212,1,416.37,0.415303696,433.6334375
TX002157,AC00355,275.59,10-10-2023,16:49:00,Credit,Philadelphia,D000243,132.127.5.187,M063,Branch,53,Retired,238,1,6313.22,0.043652843,390.6396875
TX002158,AC00155,207.2,01-01-2024,16:12:00,Debit,Columbus,D000604,214.247.164.80,M028,Online,60,Engineer,133,1,8092.94,0.025602562,307.6623958
TX002159,AC00105,136.82,25-08-2023,18:24:00,Debit,Chicago,D000541,49.31.186.82,M091,Branch,31,Engineer,14,1,6229.13,0.021964544,436.5721875
TX002160,AC00216,624,16-02-2023,17:34:00,Debit,Houston,D000207,113.137.153.101,M097,Branch,26,Engineer,132,5,4976.18,0.125397393,626.6091204
TX002161,AC00297,179.38,10-08-2023,18:31:00,Debit,Chicago,D000499,112.56.160.202,M074,Online,30,Engineer,28,1,8741.51,0.020520482,451.5677546
TX002162,AC00139,10.15,23-02-2023,16:51:00,Debit,Austin,D000531,55.139.104.163,M004,ATM,59,Doctor,58,5,7155.04,0.00141858,619.6384954
TX002163,AC00205,26.3,12-12-2023,16:57:00,Debit,Virginia Beach,D000210,42.219.228.159,M029,ATM,32,Doctor,33,1,7473.73,0.003518993,327.6333218
TX002164,AC00148,319.5,09-06-2023,16:03:00,Credit,Virginia Beach,D000513,54.252.249.33,M081,Branch,29,Engineer,69,1,2366.3,0.135020919,513.6717708
TX002165,AC00064,182.42,22-03-2023,16:59:00,Debit,Kansas City,D000515,3.77.114.6,M080,Branch,51,Retired,137,1,3051.29,0.05978455,592.6324653
TX002166,AC00344,716.62,10-04-2023,16:04:00,Debit,Atlanta,D000310,57.141.198.111,M084,ATM,44,Doctor,241,1,6987.4,0.102558892,573.6705671
TX002167,AC00448,222.96,23-03-2023,17:26:00,Credit,Fresno,D000328,203.245.215.62,M073,ATM,65,Doctor,150,1,7370.41,0.030250692,591.615162
TX002168,AC00446,79.77,23-01-2023,16:50:00,Debit,San Francisco,D000390,51.250.46.149,M066,ATM,68,Retired,167,1,5010.31,0.015921171,650.6373727
TX002169,AC00460,431.08,17-07-2023,18:24:00,Debit,Albuquerque,D000339,145.179.219.57,M013,Branch,59,Retired,25,1,6760.22,0.063767156,475.5712616
TX002170,AC00020,592.24,16-10-2023,16:49:00,Debit,Tucson,D000201,159.37.30.154,M034,ATM,52,Doctor,140,1,9817.05,0.060327695,384.6376505
TX002171,AC00202,200.19,18-07-2023,18:11:00,Credit,San Antonio,D000398,177.172.184.163,M030,Branch,52,Retired,108,1,4389.96,0.045601782,474.5837616
TX002172,AC00458,297.5,27-03-2023,17:16:00,Credit,Kansas City,D000320,211.42.9.0,M071,Branch,73,Retired,80,1,6768.14,0.043955947,587.6188426
TX002173,AC00139,345.86,20-11-2023,16:41:00,Debit,Omaha,D000448,96.162.11.85,M069,ATM,51,Retired,145,1,1504.64,0.229862293,349.6442361
TX002174,AC00210,343.88,11-12-2023,16:37:00,Debit,Nashville,D000608,211.97.88.141,M068,Online,63,Retired,97,1,6486.18,0.053017338,328.6490856
TX002175,AC00399,16.52,04-01-2023,17:00:00,Credit,Boston,D000269,165.35.58.173,M093,Online,25,Student,135,1,835.53,0.019771881,669.6295139
TX002176,AC00267,162.1,06-12-2023,17:34:00,Debit,Milwaukee,D000418,83.80.89.29,M078,Branch,41,Engineer,151,1,8576.65,0.018900153,333.607037
TX002177,AC00414,36.12,29-11-2023,17:55:00,Debit,Houston,D000630,62.152.134.92,M085,Online,22,Student,234,1,1593.03,0.022673773,340.5924074
TX002178,AC00272,354.91,18-12-2023,16:33:00,Debit,Boston,D000174,172.111.76.65,M086,ATM,74,Retired,191,1,3872.55,0.091647622,321.6500116
TX002179,AC00220,38.41,11-04-2023,16:06:00,Debit,Denver,D000449,158.135.64.240,M068,ATM,40,Doctor,117,1,9129.68,0.004207157,572.6674421
TX002180,AC00276,53.52,31-03-2023,16:18:00,Debit,San Diego,D000584,163.69.89.200,M066,Branch,49,Engineer,55,1,2227.49,0.024027044,583.6597106
TX002181,AC00084,498.59,23-10-2023,18:41:00,Debit,Philadelphia,D000553,143.212.47.226,M060,Online,57,Retired,138,1,2619.46,0.190340757,377.5622222
TX002182,AC00189,13.3,06-06-2023,16:36:00,Debit,San Antonio,D000167,144.228.168.6,M009,ATM,23,Student,63,1,213,0.062441315,516.6477662
TX002183,AC00209,189.65,25-09-2023,16:32:00,Debit,Charlotte,D000346,145.76.10.8,M100,ATM,21,Student,60,1,8457.09,0.022424971,405.6515741
TX002184,AC00324,255.32,13-09-2023,16:14:00,Debit,Baltimore,D000652,47.167.178.158,M018,ATM,80,Retired,27,1,6290.62,0.040587414,417.6620949
TX002185,AC00159,230.51,17-02-2023,18:01:00,Credit,Memphis,D000599,42.219.228.159,M062,Branch,51,Engineer,56,1,9522.37,0.024207209,625.5899421
TX002186,AC00497,237.74,12-06-2023,18:51:00,Debit,Tucson,D000171,93.115.61.201,M022,ATM,61,Doctor,152,1,11795.12,0.020155793,510.5548264
TX002187,AC00257,512.76,11-04-2023,16:37:00,Debit,Fresno,D000678,210.228.226.64,M080,ATM,52,Doctor,26,1,5121.36,0.100121843,572.6452778
TX002188,AC00353,151.37,03-04-2023,16:55:00,Debit,Baltimore,D000017,104.155.121.252,M044,ATM,54,Engineer,53,1,8356.08,0.018114953,580.6342593
TX002189,AC00115,85.01,23-01-2023,18:35:00,Credit,Portland,D000185,218.54.207.160,M014,ATM,25,Student,157,1,1299.4,0.065422503,650.5647569
TX002190,AC00478,444.47,16-01-2023,16:15:00,Debit,San Jose,D000031,40.45.69.120,M005,Online,57,Retired,61,1,6062.94,0.073309319,657.6630208
TX002191,AC00497,184.19,24-04-2023,16:28:00,Debit,Indianapolis,D000396,80.75.92.66,M035,ATM,67,Retired,58,1,7588.67,0.02427171,559.6543287
TX002192,AC00131,879.25,07-11-2023,17:44:00,Credit,Memphis,D000073,190.164.160.79,M086,Online,24,Student,137,1,125.85,6.986491855,362.5998843
TX002193,AC00059,55.98,25-09-2023,16:41:00,Credit,Kansas City,D000551,70.130.169.235,M013,Branch,24,Student,87,1,7047.04,0.007943761,405.6465278
TX002194,AC00101,54.91,13-02-2023,16:08:00,Credit,Columbus,D000091,147.125.143.41,M010,ATM,41,Engineer,275,1,7927.27,0.006926723,629.6655903
TX002195,AC00418,1047.69,16-10-2023,16:32:00,Debit,Austin,D000008,51.196.87.214,M037,Online,20,Student,139,1,1889.78,0.554397866,384.6515162
TX002196,AC00384,393.74,04-12-2023,18:11:00,Debit,Charlotte,D000407,62.27.235.199,M099,Online,26,Student,90,1,1769.06,0.222570179,335.5798148
TX002197,AC00496,58.94,16-01-2023,16:16:00,Debit,Miami,D000686,56.116.189.0,M046,Online,30,Engineer,26,1,4575.98,0.012880301,657.6610648
TX002198,AC00145,515.57,02-01-2023,17:26:00,Debit,Columbus,D000196,147.227.81.224,M027,ATM,27,Engineer,56,1,9269.67,0.055619024,671.6113426
TX002199,AC00131,332.15,16-10-2023,17:12:00,Debit,Dallas,D000421,37.213.85.222,M030,ATM,59,Doctor,105,1,9749.46,0.034068554,384.6213426
TX002200,AC00224,177.94,26-09-2023,16:08:00,Debit,Milwaukee,D000698,27.93.195.98,M088,Online,19,Student,173,1,123.24,1.4438494,404.6687963
TX002201,AC00219,68.68,18-09-2023,16:15:00,Debit,Sacramento,D000362,195.226.203.234,M094,Online,49,Engineer,141,1,4718.51,0.014555442,412.6605093
TX002202,AC00385,1431.54,11-12-2023,16:23:00,Debit,Portland,D000490,68.254.244.208,M075,Online,20,Student,84,1,1171.98,1.221471356,328.6560417
TX002203,AC00133,240.03,27-02-2023,17:25:00,Debit,Atlanta,D000575,211.45.75.44,M079,Online,33,Engineer,31,1,7807.73,0.03074261,615.6142593
TX002204,AC00056,168.34,27-06-2023,18:14:00,Debit,Phoenix,D000638,81.222.37.186,M068,ATM,64,Retired,240,1,7483.01,0.022496295,495.5810185
TX002205,AC00358,474.77,06-10-2023,18:26:00,Debit,Boston,D000164,65.124.242.67,M038,Online,46,Engineer,284,1,8494.53,0.055891262,394.5692014
TX002206,AC00419,451.7,01-03-2023,16:56:00,Debit,Chicago,D000250,191.91.45.159,M017,Online,29,Engineer,103,1,8994.67,0.050218629,613.6353009
TX002207,AC00464,243.85,20-12-2023,16:41:00,Debit,Omaha,D000300,197.162.55.147,M082,Branch,39,Engineer,43,1,4576.78,0.053279817,319.6438542
TX002208,AC00430,5.76,28-08-2023,17:13:00,Debit,Houston,D000277,145.246.171.225,M070,Branch,38,Engineer,164,1,5859.79,0.00098297,433.6218634
TX002209,AC00071,435.08,24-07-2023,16:01:00,Debit,San Francisco,D000513,109.211.212.135,M038,Online,55,Engineer,78,1,2103.41,0.206845075,468.6734722
TX002210,AC00404,127.78,25-04-2023,16:41:00,Debit,Miami,D000586,112.196.12.19,M050,ATM,20,Student,170,1,1046.66,0.12208358,558.6450694
TX002211,AC00349,23.14,15-11-2023,17:23:00,Credit,Mesa,D000555,122.30.82.244,M064,Online,47,Doctor,93,1,10536.54,0.002196167,354.6150579
TX002212,AC00235,545.87,02-01-2023,16:31:00,Debit,Miami,D000676,162.207.77.170,M026,Branch,27,Engineer,41,1,4860.01,0.112318699,671.6515741
TX002213,AC00228,21.21,04-12-2023,16:20:00,Debit,Nashville,D000338,105.87.212.115,M063,Online,55,Engineer,37,1,9575.42,0.002215046,335.657662
TX002214,AC00024,423.53,10-08-2023,17:08:00,Credit,Kansas City,D000239,32.71.250.58,M025,Branch,50,Doctor,81,1,5453.4,0.077663476,451.6239699
TX002215,AC00330,142.1,08-06-2023,17:08:00,Credit,San Francisco,D000244,158.129.49.240,M056,Online,18,Student,109,1,1545.64,0.091936027,514.627662
TX002216,AC00290,1413.24,06-11-2023,18:59:00,Debit,New York,D000356,166.41.54.117,M016,ATM,58,Engineer,199,1,7272.01,0.194339667,363.5500231
TX002217,AC00042,114.15,21-02-2023,16:47:00,Debit,Atlanta,D000395,49.29.37.185,M001,ATM,19,Student,52,1,1612.4,0.070795088,621.6393981
TX002218,AC00203,275.98,15-12-2023,16:04:00,Credit,Washington,D000652,89.18.54.235,M053,Online,72,Retired,67,1,6151.05,0.044867137,324.6687037
TX002219,AC00248,590.68,25-09-2023,16:56:00,Debit,Washington,D000249,179.43.245.131,M037,Branch,27,Student,23,1,852.2,0.69312368,405.6339583
TX002220,AC00140,152.42,23-10-2023,16:45:00,Debit,San Jose,D000164,38.166.40.246,M057,ATM,42,Doctor,176,1,9141.79,0.016672884,377.6435301
TX002221,AC00095,395.77,27-02-2023,16:24:00,Credit,El Paso,D000281,113.201.172.36,M095,Branch,43,Doctor,118,1,6425.99,0.061588954,615.655625
TX002222,AC00225,615.16,06-02-2023,16:40:00,Debit,Boston,D000092,62.27.235.199,M080,Online,26,Student,140,1,214.61,2.866408835,636.6431713
TX002223,AC00445,207.82,28-02-2023,16:34:00,Credit,Las Vegas,D000181,32.71.250.58,M078,Online,19,Student,30,1,229.02,0.907431665,614.647419
TX002224,AC00385,220.52,07-06-2023,16:07:00,Debit,Seattle,D000512,47.82.77.181,M054,ATM,57,Retired,152,1,1793.09,0.12298323,515.6666319
TX002225,AC00143,281.47,18-08-2023,17:02:00,Debit,Philadelphia,D000469,100.198.165.4,M029,ATM,34,Engineer,142,1,4437.48,0.063430145,443.6312269
TX002226,AC00448,57.91,28-11-2023,16:45:00,Credit,Sacramento,D000391,73.156.208.26,M079,Branch,58,Engineer,97,1,3641.06,0.015904709,341.6402199
TX002227,AC00273,30.48,04-12-2023,16:27:00,Credit,Seattle,D000481,49.20.211.229,M073,Branch,32,Doctor,78,1,11481.85,0.002654624,335.6530903
TX002228,AC00291,1152.58,13-09-2023,17:58:00,Debit,Austin,D000159,197.162.55.147,M020,Branch,65,Retired,180,1,7567.17,0.152313216,417.5926968
TX002229,AC00337,453.09,05-06-2023,16:24:00,Debit,San Jose,D000149,81.222.37.186,M088,Branch,48,Doctor,97,1,6708.65,0.067538178,517.6554398
TX002230,AC00332,424.47,27-02-2023,16:05:00,Debit,Oklahoma City,D000419,151.247.130.190,M050,Online,22,Student,116,1,5491.55,0.077295117,615.6688426
TX002231,AC00040,228.4,05-01-2023,16:22:00,Debit,Omaha,D000315,149.46.124.220,M060,ATM,67,Doctor,116,1,9598.43,0.023795558,668.6579167
TX002232,AC00089,67.17,03-07-2023,18:03:00,Debit,Seattle,D000564,101.223.82.253,M034,Online,63,Doctor,48,1,14410.44,0.004661204,489.5868866
TX002233,AC00231,284.89,18-12-2023,17:53:00,Debit,Atlanta,D000039,43.98.242.106,M042,Online,53,Doctor,115,1,9738.6,0.029253691,321.5929167
TX002234,AC00277,118.69,13-02-2023,18:36:00,Debit,Omaha,D000217,152.140.239.181,M029,Online,33,Doctor,296,1,749.34,0.158392719,629.5650347
TX002235,AC00465,221.33,18-10-2023,18:17:00,Debit,Louisville,D000383,77.7.223.184,M015,ATM,27,Student,276,1,1185.43,0.186708621,382.5783102
TX002236,AC00205,252.31,29-03-2023,16:10:00,Credit,Seattle,D000419,47.167.178.158,M037,ATM,26,Student,172,1,1584.6,0.159226303,585.6677546
TX002237,AC00036,58.85,15-05-2023,17:15:00,Credit,Milwaukee,D000517,221.169.49.152,M041,Online,71,Retired,115,1,1789.8,0.032880769,538.6188542
TX002238,AC00227,194.68,24-04-2023,16:32:00,Debit,Memphis,D000481,1.7.29.72,M002,Online,32,Doctor,165,1,14494.18,0.013431598,559.6521528
TX002239,AC00251,433.53,19-10-2023,17:06:00,Debit,Philadelphia,D000573,166.79.195.157,M098,Branch,38,Doctor,231,1,6368.32,0.068076039,381.6265162
TX002240,AC00298,178.26,16-10-2023,16:55:00,Debit,Oklahoma City,D000302,92.90.132.79,M003,ATM,59,Retired,59,1,1137.13,0.156763079,384.6339352
TX002241,AC00315,207.65,11-09-2023,16:52:00,Debit,San Francisco,D000511,152.234.65.155,M066,Online,34,Engineer,98,1,5143.8,0.040368988,419.6368981
TX002242,AC00292,237,10-02-2023,16:50:00,Debit,Tucson,D000277,203.170.198.177,M076,Online,49,Doctor,115,1,14021.4,0.016902734,632.6375347
TX002243,AC00252,1169.59,25-12-2023,17:12:00,Debit,New York,D000484,142.184.68.230,M067,Online,28,Student,114,1,5946.45,0.196687099,314.6244444
TX002244,AC00400,347.63,13-12-2023,16:41:00,Credit,Chicago,D000561,166.79.195.157,M025,Online,25,Student,272,1,1400.04,0.248300049,326.6440509
